iteration,storage,timestep,charge,discharge
560,battery,2,1.7212268688312163e-12,9.999999999998279
561,battery,1,4.000000001888228,4.000000001886677
561,battery,2,4.0000000000416485,4.000000000041681
562,battery,1,9.999999999999996,3.999908034347458e-15
562,battery,2,1.8440635609413556e-12,9.999999999998165
563,battery,1,4.000000002003338,4.000000002001696
563,battery,2,4.000000000032032,4.000000000032077
564,battery,1,9.999999999999995,4.862927292745248e-15
564,battery,2,1.9915049380961752e-12,9.999999999998025
565,battery,1,4.000000001926674,4.000000001925117
565,battery,2,4.000000000022951,4.000000000022997
566,battery,1,9.999999999999995,6.048188561711078e-15
566,battery,2,2.1803977334471702e-12,9.999999999997844
567,battery,1,4.000000001726358,4.0000000017249855
567,battery,2,4.000000000016322,4.000000000016359
568,battery,1,9.999999999999993,7.689988156023629e-15
568,battery,2,2.3935256998203537e-12,9.99999999999764
569,battery,1,4.000000001563241,4.000000001562012
569,battery,2,4.0000000000114095,4.00000000001144
570,battery,1,9.99999999999998,1.9704900646875846e-14
570,battery,2,2.6377181497194754e-12,9.99999999999719
571,battery,1,4.000000001424977,4.000000001423845
571,battery,2,4.000000000008512,4.000000000008538
572,battery,1,9.999999999999948,5.1395552431350613e-14
572,battery,2,4.997366608039556e-12,9.999999999994689
573,battery,1,4.0000000013257635,4.0000000013247075
573,battery,2,4.00000000000587,4.00000000000589
574,battery,1,9.999999999999876,1.2317743235036248e-13
574,battery,2,9.199659372753971e-12,9.99999999999024
575,battery,1,4.000000001242243,4.000000001241235
575,battery,2,4.000000000003561,4.000000000003577
576,battery,1,9.99999999999973,2.683366705041891e-13
576,battery,2,1.6257729864157633e-11,9.999999999982778
577,battery,1,4.000000001173253,4.000000001172277
577,battery,2,4.000000000000763,4.0000000000007745
578,battery,1,10.0,5.248982662407281e-16
578,battery,2,2.7044873610042373e-14,9.999999999999972
579,battery,1,4.000000001115571,4.000000001114618
579,battery,2,3.999999999998233,3.9999999999982423
580,battery,1,9.999999999999998,9.422473307556952e-16
580,battery,2,4.2393458362128106e-14,9.999999999999956
581,battery,1,4.0000000010627845,4.000000001061845
581,battery,2,3.999999999995387,3.999999999995393
582,battery,1,9.999999999999995,5.060148509917396e-15
582,battery,2,1.582492853150594e-13,9.999999999999826
583,battery,1,4.000000001040216,4.00000000103927
583,battery,2,3.9999999999920153,3.999999999992019
584,battery,1,9.999999999999966,3.301185573913816e-14
584,battery,2,9.660725670871156e-13,9.999999999998947
585,battery,1,4.0000000010363985,4.000000001035407
585,battery,2,3.9999999999867226,3.999999999986727
586,battery,1,9.99999999999986,1.3909443643317622e-13
586,battery,2,3.94155926228291e-12,9.999999999995703
587,battery,1,4.000000001037868,4.000000001036826
587,battery,2,3.9999999999798344,3.99999999997984
588,battery,1,9.999999999999991,8.490465829918107e-15
588,battery,2,2.373430712199551e-13,9.999999999999739
589,battery,1,4.000000001035641,4.000000001034539
589,battery,2,3.999999999972199,3.9999999999722062
590,battery,1,9.999999999999897,1.028613636000551e-13
590,battery,2,2.3953064570345857e-12,9.999999999997405
591,battery,1,4.000000001045939,4.000000001044777
591,battery,2,3.9999999999639506,3.999999999963958
592,battery,1,9.999999999999993,6.8175912653523875e-15
592,battery,2,4.674204644033744e-13,9.999999999999384
593,battery,1,4.000000002019142,4.000000002017779
593,battery,2,4.000000000035773,4.000000000034257
594,battery,1,9.999999999999998,1.708152400396492e-15
594,battery,2,2.1004428173797706e-12,9.999999999997877
595,battery,1,4.000000001860967,4.000000001859697
595,battery,2,4.000000000041448,4.0000000000402895
596,battery,1,9.999999999999998,1.5196077199913831e-15
596,battery,2,1.7495233000482736e-12,9.999999999998227
597,battery,1,4.000000001802899,4.000000001801635
597,battery,2,4.000000000043467,4.000000000042649
598,battery,1,9.999999999999998,1.831771701910151e-15
598,battery,2,1.897795970535525e-12,9.99999999999806
599,battery,1,4.000000001736419,4.000000001735165
599,battery,2,4.000000000048842,4.000000000048281
600,battery,1,9.999999999999998,2.2752941273399397e-15
600,battery,2,2.156118537906987e-12,9.999999999997776
601,battery,1,4.000000001641097,4.000000001639886
601,battery,2,4.000000000051536,4.000000000051161
602,battery,1,9.999999999999996,2.809175072812082e-15
602,battery,2,2.4176012215370443e-12,9.999999999997492
603,battery,1,4.000000001612242,4.000000001611009
603,battery,2,4.000000000055668,4.000000000055415
604,battery,1,9.999999999999996,3.370522392493373e-15
604,battery,2,2.6250682204108476e-12,9.999999999997273
605,battery,1,4.000000001604295,4.0000000016030315
605,battery,2,4.000000000060236,4.00000000006008
606,battery,1,9.999999999999996,2.736418776128284e-15
606,battery,2,2.0315591982830705e-12,9.999999999997913
607,battery,1,4.000000001610887,4.000000001609597
607,battery,2,4.000000000057453,4.000000000057366
608,battery,1,9.999999999999998,2.4900194308065332e-15
608,battery,2,1.7351481680790187e-12,9.999999999998233
609,battery,1,4.000000001646217,4.0000000016448745
609,battery,2,4.00000000006084,4.000000000060801
610,battery,1,9.999999999999998,2.5441018036152747e-15
610,battery,2,1.630909994373563e-12,9.999999999998352
611,battery,1,4.0000000017111494,4.000000001709747
611,battery,2,4.000000000055743,4.000000000055735
612,battery,1,9.999999999999996,2.834635005314301e-15
612,battery,2,1.6415449729623225e-12,9.99999999999835
613,battery,1,4.000000001787421,4.00000000178595
613,battery,2,4.000000000049283,4.000000000049299
614,battery,1,9.999999999999996,3.324176363324933e-15
614,battery,2,1.7212268689563274e-12,9.999999999998279
615,battery,1,4.0000000018828885,4.000000001881337
615,battery,2,4.0000000000414575,4.00000000004149
616,battery,1,9.999999999999996,3.999907786314443e-15
616,battery,2,1.8440635455229158e-12,9.999999999998165
617,battery,1,4.000000002007177,4.000000002005534
617,battery,2,4.000000000031806,4.000000000031851
618,battery,1,9.999999999999995,4.86292729165715e-15
618,battery,2,1.991504937818656e-12,9.999999999998025
619,battery,1,4.000000001926687,4.000000001925129
619,battery,2,4.00000000002281,4.000000000022855
620,battery,1,9.999999999999995,6.048215187026485e-15
620,battery,2,2.1803775096868672e-12,9.999999999997844
621,battery,1,4.0000000017262725,4.000000001724901
621,battery,2,4.000000000016329,4.0000000000163665
622,battery,1,9.999999999999993,7.689988120259376e-15
622,battery,2,2.393525923355161e-12,9.99999999999764
623,battery,1,4.000000001561757,4.000000001560527
623,battery,2,4.000000000011475,4.0000000000115055
624,battery,1,9.99999999999998,1.9704900605342332e-14
624,battery,2,2.6377182462770955e-12,9.99999999999719
625,battery,1,4.00000000142493,4.000000001423799
625,battery,2,4.0000000000085825,4.000000000008607
626,battery,1,9.999999999999948,5.13955296692724e-14
626,battery,2,4.997411074039147e-12,9.999999999994689
627,battery,1,4.00000000132328,4.000000001322223
627,battery,2,4.000000000005805,4.000000000005826
628,battery,1,9.999999999999876,1.2317743227583868e-13
628,battery,2,9.19965946550077e-12,9.99999999999024
629,battery,1,4.00000000124231,4.000000001241302
629,battery,2,4.00000000000351,4.000000000003526
630,battery,1,9.99999999999973,2.683366704141298e-13
630,battery,2,1.625772994830837e-11,9.999999999982778
631,battery,1,4.000000001167692,4.0000000011667165
631,battery,2,4.000000000000631,4.000000000000643
632,battery,1,10.0,5.248982660296921e-16
632,battery,2,2.70448738129375e-14,9.999999999999972
633,battery,1,4.000000001106043,4.000000001105091
633,battery,2,3.9999999999981766,3.9999999999981855
634,battery,1,9.999999999999998,9.422473026868882e-16
634,battery,2,4.2393457030296234e-14,9.999999999999956
635,battery,1,4.00000000107387,4.00000000107293
635,battery,2,3.9999999999953726,3.9999999999953793
636,battery,1,9.999999999999995,5.05994033932365e-15
636,battery,2,1.5838281074503696e-13,9.999999999999826
637,battery,1,4.000000001039226,4.00000000103828
637,battery,2,3.999999999992011,3.999999999992014
638,battery,1,9.999999999999966,3.301185591923735e-14
638,battery,2,9.660724355500953e-13,9.999999999998947
639,battery,1,4.00000000104145,4.000000001040458
639,battery,2,3.999999999986673,3.9999999999866773
640,battery,1,9.99999999999986,1.390944366029292e-13
640,battery,2,3.941559150024575e-12,9.999999999995703
641,battery,1,4.0000000010398375,4.000000001038796
641,battery,2,3.999999999979895,3.9999999999799
642,battery,1,9.999999999999991,8.49046583039632e-15
642,battery,2,2.3734307135421683e-13,9.999999999999739
643,battery,1,4.000000001037559,4.000000001036456
643,battery,2,3.99999999997249,3.999999999972498
644,battery,1,9.999999999999897,1.0286135832599029e-13
644,battery,2,2.3953063278043653e-12,9.999999999997405
645,battery,1,4.0000000010420225,4.000000001040859
645,battery,2,3.9999999999643654,3.9999999999643725
646,battery,1,9.999999999999993,6.817591259175998e-15
646,battery,2,4.674205219642883e-13,9.999999999999384
647,battery,1,4.000000002021077,4.000000002019714
647,battery,2,4.000000000035931,4.000000000034416
648,battery,1,9.999999999999998,1.7081588745323514e-15
648,battery,2,2.1004606345044035e-12,9.999999999997877
649,battery,1,4.000000001862714,4.000000001861444
649,battery,2,4.000000000041665,4.000000000040506
650,battery,1,9.999999999999998,1.519640845354041e-15
650,battery,2,1.7495703507622853e-12,9.999999999998227
651,battery,1,4.00000000180295,4.000000001801686
651,battery,2,4.000000000043461,4.000000000042643
652,battery,1,9.999999999999998,1.8317717016928544e-15
652,battery,2,1.897795970406071e-12,9.99999999999806
653,battery,1,4.000000001733123,4.000000001731869
653,battery,2,4.000000000048966,4.000000000048406
654,battery,1,9.999999999999998,2.275293786080681e-15
654,battery,2,2.156118514176416e-12,9.999999999997776
655,battery,1,4.000000001642665,4.000000001641453
655,battery,2,4.000000000051793,4.0000000000514175
656,battery,1,9.999999999999996,2.809175072726456e-15
656,battery,2,2.4176012213116376e-12,9.999999999997492
657,battery,1,4.000000001613821,4.000000001612587
657,battery,2,4.000000000055932,4.000000000055679
658,battery,1,9.999999999999996,3.370532553706841e-15
658,battery,2,2.625087087040735e-12,9.999999999997273
659,battery,1,4.000000001599778,4.000000001598514
659,battery,2,4.000000000060001,4.0000000000598455
660,battery,1,9.999999999999996,2.736418775528901e-15
660,battery,2,2.0315592071781573e-12,9.999999999997913
661,battery,1,4.000000001606251,4.000000001604958
661,battery,2,4.000000000057284,4.000000000057199
662,battery,1,9.999999999999998,2.4900194313150393e-15
662,battery,2,1.7351481594194716e-12,9.999999999998233
663,battery,1,4.000000001638397,4.000000001637054
663,battery,2,4.000000000060315,4.000000000060276
664,battery,1,9.999999999999998,2.5442119369300342e-15
664,battery,2,1.6309901155343725e-12,9.999999999998352
665,battery,1,4.000000001706353,4.000000001704951
665,battery,2,4.000000000055723,4.000000000055716
666,battery,1,9.999999999999996,2.8346337189498977e-15
666,battery,2,1.6415441498036689e-12,9.99999999999835
667,battery,1,4.000000001784048,4.000000001782576
667,battery,2,4.000000000049442,4.000000000049458
668,battery,1,9.999999999999996,3.3243413202012917e-15
668,battery,2,1.7213261517276956e-12,9.999999999998279
669,battery,1,4.000000001881909,4.000000001880357
669,battery,2,4.000000000041538,4.000000000041571
670,battery,1,9.999999999999996,3.999908034402388e-15
670,battery,2,1.8440635608507793e-12,9.999999999998165
671,battery,1,4.0000000020014035,4.000000001999761
671,battery,2,4.000000000031881,4.000000000031925
672,battery,1,9.999999999999995,4.8629272922726886e-15
672,battery,2,1.9915049379766477e-12,9.999999999998025
673,battery,1,4.000000001932183,4.000000001930625
673,battery,2,4.000000000022917,4.000000000022962
674,battery,1,9.999999999999995,6.048215187021638e-15
674,battery,2,2.1803775051369602e-12,9.999999999997844
675,battery,1,4.000000001724668,4.000000001723297
675,battery,2,4.000000000016389,4.000000000016426
676,battery,1,9.999999999999993,7.689988139418624e-15
676,battery,2,2.393525802657102e-12,9.99999999999764
677,battery,1,4.0000000015632455,4.000000001562015
677,battery,2,4.000000000011277,4.000000000011307
678,battery,1,9.99999999999998,1.9704900605436036e-14
678,battery,2,2.6377182462832994e-12,9.99999999999719
679,battery,1,4.000000001426288,4.000000001425158
679,battery,2,4.000000000008577,4.000000000008602
680,battery,1,9.999999999999948,5.139552966955674e-14
680,battery,2,4.997411074058172e-12,9.999999999994689
681,battery,1,4.000000001322072,4.000000001321015
681,battery,2,4.000000000005841,4.000000000005861
682,battery,1,9.999999999999876,1.2317743240997118e-13
682,battery,2,9.199659264553784e-12,9.99999999999024
683,battery,1,4.000000001240024,4.000000001239016
683,battery,2,4.000000000003429,4.000000000003445
684,battery,1,9.99999999999973,2.683366703302227e-13
684,battery,2,1.625773006570846e-11,9.999999999982778
685,battery,1,4.000000001168816,4.000000001167841
685,battery,2,4.00000000000061,4.000000000000623
686,battery,1,10.0,5.248982660153537e-16
686,battery,2,2.7044873843934154e-14,9.999999999999972
687,battery,1,4.000000001117646,4.000000001116693
687,battery,2,3.9999999999982427,3.999999999998252
688,battery,1,9.999999999999998,9.422622581232684e-16
688,battery,2,4.239418661632087e-14,9.999999999999956
689,battery,1,4.000000001071824,4.000000001070886
689,battery,2,3.9999999999954436,3.9999999999954494
690,battery,1,9.999999999999995,5.0601487131275616e-15
690,battery,2,1.5824915192466346e-13,9.999999999999826
691,battery,1,4.0000000010431895,4.000000001042244
691,battery,2,3.9999999999919704,3.999999999991974
692,battery,1,9.999999999999966,3.301185574427573e-14
692,battery,2,9.660725409531713e-13,9.999999999998947
693,battery,1,4.000000001037452,4.000000001036462
693,battery,2,3.9999999999866063,3.9999999999866107
694,battery,1,9.99999999999986,1.3909443642816144e-13
694,battery,2,3.941559262143116e-12,9.999999999995703
695,battery,1,4.000000001039828,4.000000001038786
695,battery,2,3.9999999999800333,3.9999999999800395
696,battery,1,9.999999999999991,8.490465828040795e-15
696,battery,2,2.37343071168825e-13,9.999999999999739
697,battery,1,4.00000000103663,4.000000001035526
697,battery,2,3.9999999999723967,3.999999999972404
698,battery,1,9.999999999999897,1.0286136613255902e-13
698,battery,2,2.395306523675151e-12,9.999999999997405
699,battery,1,4.00000000104296,4.000000001041797
699,battery,2,3.9999999999640767,3.999999999964084
700,battery,1,9.999999999999993,6.817591257524868e-15
700,battery,2,4.674205217371238e-13,9.999999999999384
701,battery,1,4.000000002019102,4.00000000201774
701,battery,2,4.000000000035872,4.0000000000343565
702,battery,1,9.999999999999998,1.7081524898234808e-15
702,battery,2,2.1004428256333787e-12,9.999999999997877
703,battery,1,4.000000001865442,4.000000001864171
703,battery,2,4.000000000041898,4.00000000004074
704,battery,1,9.999999999999998,1.5196078150147658e-15
704,battery,2,1.7495233162719738e-12,9.999999999998227
705,battery,1,4.000000001801156,4.000000001799892
705,battery,2,4.000000000043094,4.000000000042277
706,battery,1,9.999999999999998,1.8317724450240908e-15
706,battery,2,1.897796828761053e-12,9.99999999999806
707,battery,1,4.000000001728192,4.000000001726939
707,battery,2,4.000000000048522,4.000000000047961
708,battery,1,9.999999999999998,2.2752938998099374e-15
708,battery,2,2.1561185221144546e-12,9.999999999997776
709,battery,1,4.000000001644223,4.000000001643013
709,battery,2,4.000000000051791,4.000000000051416
710,battery,1,9.999999999999996,2.8091750727987536e-15
710,battery,2,2.4176012214489496e-12,9.999999999997492
711,battery,1,4.000000001612196,4.000000001610963
711,battery,2,4.000000000055644,4.000000000055391
712,battery,1,9.999999999999996,3.3705225331746616e-15
712,battery,2,2.6250682180546237e-12,9.999999999997273
713,battery,1,4.000000001601249,4.000000001599985
713,battery,2,4.000000000060097,4.000000000059941
714,battery,1,9.999999999999996,2.736418632693227e-15
714,battery,2,2.031559184381473e-12,9.999999999997913
715,battery,1,4.000000001604742,4.00000000160345
715,battery,2,4.000000000056738,4.000000000056651
716,battery,1,9.999999999999998,2.490020538426011e-15
716,battery,2,1.7351490339720975e-12,9.999999999998233
717,battery,1,4.000000001641495,4.000000001640153
717,battery,2,4.000000000060289,4.000000000060249
718,battery,1,9.999999999999998,2.544211936875508e-15
718,battery,2,1.6309901153838256e-12,9.999999999998352
719,battery,1,4.000000001702245,4.000000001700842
719,battery,2,4.000000000055128,4.00000000005512
720,battery,1,9.999999999999996,2.83449620194536e-15
720,battery,2,1.641453687980267e-12,9.99999999999835
721,battery,1,4.0000000017882815,4.00000000178681
721,battery,2,4.000000000049225,4.000000000049241
722,battery,1,9.999999999999996,3.3241763633620914e-15
722,battery,2,1.7212268689532255e-12,9.999999999998279
723,battery,1,4.000000001886474,4.000000001884922
723,battery,2,4.000000000041396,4.000000000041429
724,battery,1,9.999999999999996,3.999908034362806e-15
724,battery,2,1.8440635609473527e-12,9.999999999998165
725,battery,1,4.000000002002359,4.000000002000717
725,battery,2,4.00000000003164,4.000000000031684
726,battery,1,9.999999999999995,4.862929200516162e-15
726,battery,2,1.991505826768981e-12,9.999999999998025
727,battery,1,4.000000001934994,4.0000000019334365
727,battery,2,4.000000000023016,4.000000000023061
728,battery,1,9.999999999999995,6.048188842879785e-15
728,battery,2,2.1803978536642238e-12,9.999999999997844
729,battery,1,4.000000001726288,4.000000001724916
729,battery,2,4.000000000016341,4.000000000016378
730,battery,1,9.999999999999993,7.689988103756154e-15
730,battery,2,2.393526026070727e-12,9.99999999999764
731,battery,1,4.000000001551334,4.000000001550105
731,battery,2,4.000000000011324,4.000000000011355
732,battery,1,9.99999999999998,1.9704900642436213e-14
732,battery,2,2.6377181468475044e-12,9.99999999999719
733,battery,1,4.000000001427652,4.00000000142652
733,battery,2,4.000000000008621,4.0000000000086455
734,battery,1,9.999999999999948,5.1395552416739243e-14
734,battery,2,4.997366631783776e-12,9.999999999994689
735,battery,1,4.0000000013257715,4.0000000013247154
735,battery,2,4.000000000005791,4.000000000005811
736,battery,1,9.999999999999876,1.231774323451926e-13
736,battery,2,9.199659372487619e-12,9.99999999999024
737,battery,1,4.00000000124464,4.000000001243632
737,battery,2,4.000000000003436,4.000000000003452
738,battery,1,9.99999999999973,2.6833667024693593e-13
738,battery,2,1.625773016669067e-11,9.999999999982778
739,battery,1,4.000000001174386,4.00000000117341
739,battery,2,4.000000000000636,4.000000000000648
740,battery,1,10.0,5.248982660296921e-16
740,battery,2,2.7044873813044128e-14,9.999999999999972
741,battery,1,4.000000001126091,4.000000001125138
741,battery,2,3.9999999999982867,3.9999999999982956
742,battery,1,9.999999999999998,9.422473307258068e-16
742,battery,2,4.239345836042851e-14,9.999999999999956
743,battery,1,4.000000001068872,4.0000000010679315
743,battery,2,3.999999999995379,3.999999999995385
744,battery,1,9.999999999999995,5.0601487216780565e-15
744,battery,2,1.5824915185176817e-13,9.999999999999826
745,battery,1,4.000000001041256,4.00000000104031
745,battery,2,3.999999999991955,3.999999999991958
746,battery,1,9.999999999999966,3.301185574299618e-14
746,battery,2,9.660725407511324e-13,9.999999999998947
747,battery,1,4.000000001039477,4.000000001038486
747,battery,2,3.9999999999868403,3.9999999999868447
748,battery,1,9.99999999999986,1.390944363588592e-13
748,battery,2,3.941559289047993e-12,9.999999999995703
749,battery,1,4.000000001038853,4.00000000103781
749,battery,2,3.999999999979722,3.999999999979727
750,battery,1,9.999999999999991,8.490465825778973e-15
750,battery,2,2.3734307122631403e-13,9.999999999999739
751,battery,1,4.000000001039546,4.000000001038442
751,battery,2,3.999999999972388,3.9999999999723945
752,battery,1,9.999999999999897,1.0286134404903387e-13
752,battery,2,2.395306009032325e-12,9.999999999997405
753,battery,1,4.000000001045989,4.0000000010448264
753,battery,2,3.9999999999640496,3.9999999999640563
754,battery,1,9.999999999999993,6.817591272594257e-15
754,battery,2,4.674204694122632e-13,9.999999999999384
755,battery,1,4.000000002021997,4.000000002020633
755,battery,2,4.000000000035759,4.000000000034243
756,battery,1,9.999999999999998,1.7081524001838404e-15
756,battery,2,2.100442822117034e-12,9.999999999997877
757,battery,1,4.000000001859125,4.000000001857854
757,battery,2,4.0000000000414495,4.000000000040291
