iteration,storage,timestep,charge,discharge
216,battery,1,9.999999999996312,3.4689749686761937e-12
216,battery,2,4.9504563234101175e-12,9.99999999999459
217,battery,1,9.999999999997431,2.4181216578816834e-12
217,battery,2,3.4600626351093297e-12,9.999999999996225
218,battery,1,9.999999999997721,2.1483633641122965e-12
218,battery,2,3.0740472398274595e-12,9.99999999999665
219,battery,1,9.999999999998197,1.7003237027783517e-12
219,battery,2,2.432902776862744e-12,9.999999999997351
220,battery,1,9.99999999999836,1.5545936175116973e-12
220,battery,2,2.232891974975761e-12,9.999999999997588
221,battery,1,9.999999999998355,1.562781750724168e-12
221,battery,2,2.2498989882845297e-12,9.999999999997577
222,battery,1,9.999999999998266,1.649886302761172e-12
222,battery,2,2.379364536013829e-12,9.999999999997442
223,battery,1,9.99999999999762,2.269288276267867e-12
223,battery,2,3.2765822566658384e-12,9.999999999996486
224,battery,1,9.999999999996112,3.710779932580583e-12
224,battery,2,5.366857032415959e-12,9.999999999994252
225,battery,1,9.999999999999995,5.5847756097306545e-15
225,battery,2,8.086754890492882e-15,9.999999999999991
226,battery,1,9.999999999999993,7.559693332053712e-15
226,battery,2,1.0955211298055122e-14,9.999999999999988
227,battery,1,9.999999999999991,9.156464363255744e-15
227,battery,2,1.3277501805780807e-14,9.999999999999986
228,battery,1,9.99999999999999,9.92773557787868e-15
228,battery,2,1.4403763981476206e-14,9.999999999999984
229,battery,1,9.99999999999999,9.66399517149157e-15
229,battery,2,1.4028705334487113e-14,9.999999999999986
230,battery,1,9.999999999999991,8.482922646038708e-15
230,battery,2,1.2321335862534238e-14,9.999999999999988
231,battery,1,9.999999999999993,6.756506099735115e-15
231,battery,2,9.819590055593704e-15,9.99999999999999
232,battery,1,9.999999999999995,4.930027044573253e-15
232,battery,2,7.169297795677828e-15,9.999999999999993
233,battery,1,9.999999999996506,3.3437555141886918e-12
233,battery,2,4.864614486010135e-12,9.999999999994811
234,battery,1,9.999999999997739,2.1657998137728054e-12
234,battery,2,3.1518466024595535e-12,9.999999999996641
235,battery,1,9.999999999998389,1.5439895500312902e-12
235,battery,2,2.2490247519866095e-12,9.999999999997605
236,battery,1,9.999999999998241,1.6851356988317134e-12
236,battery,2,2.4554562974221704e-12,9.999999999997387
237,battery,1,9.999999999998282,1.6481637805321705e-12
237,battery,2,2.4022152248917503e-12,9.999999999997446
238,battery,1,9.999999999998288,1.6422873625439976e-12
238,battery,2,2.394045823548624e-12,9.999999999997456
239,battery,1,9.99999999999828,1.650085998970884e-12
239,battery,2,2.405608086237294e-12,9.999999999997444
240,battery,1,9.999999999998256,1.6742403597484198e-12
240,battery,2,2.4409330976193927e-12,9.999999999997408
241,battery,1,9.99999999999821,1.7197745211641695e-12
241,battery,2,2.507653209212933e-12,9.999999999997339
242,battery,1,9.999999999997415,2.483393573607376e-12
