iteration,storage,timestep,charge,discharge
528,battery,1,9.999999999999972,2.736765919121371e-14
528,battery,2,3.820537424762375e-14,9.99999999999996
529,battery,1,9.99999999999997,2.97339908598582e-14
529,battery,2,4.1505597586426495e-14,9.999999999999956
530,battery,1,9.999999999999964,3.4433227867694354e-14
530,battery,2,4.806976697942786e-14,9.999999999999948
531,battery,1,9.99999999999996,3.9745669200536594e-14
531,battery,2,5.5483774519135676e-14,9.999999999999941
532,battery,1,9.999999999999952,4.5737080998682796e-14
532,battery,2,6.385019790133019e-14,9.999999999999932
533,battery,1,9.999999999999945,5.246705375387809e-14
533,battery,2,7.324748926850456e-14,9.999999999999922
534,battery,1,9.999999999999938,6.002091957473815e-14
534,battery,2,8.379409254726175e-14,9.999999999999911
535,battery,1,9.999999999999929,6.841528852483915e-14
535,battery,2,9.551733718471419e-14,9.999999999999899
536,battery,1,9.999999999999918,7.777837127786412e-14
536,battery,2,1.0859223438219686e-13,9.999999999999885
537,battery,1,9.999999999999908,8.813911041754328e-14
537,battery,2,1.2305848801450838e-13,9.999999999999869
538,battery,1,9.999999999999895,9.961369150140253e-14
538,battery,2,1.390822257291677e-13,9.999999999999853
539,battery,1,9.999999999999883,1.1224293591832042e-13
539,battery,2,1.5671872517214508e-13,9.999999999999833
540,battery,1,9.999999999999869,1.2612439105722356e-13
540,battery,2,1.7610430128674052e-13,9.999999999999813
541,battery,1,9.999999999999853,1.4132134933626593e-13
541,battery,2,1.9732743262347187e-13,9.99999999999979
542,battery,1,9.999999999999835,1.579265756535102e-13
542,battery,2,2.205209327224254e-13,9.999999999999766
543,battery,1,9.999999999999817,1.7600603563285455e-13
543,battery,2,2.457668012549346e-13,9.999999999999739
544,battery,1,9.999999999999796,1.9563140856818402e-13
544,battery,2,2.731811231916827e-13,9.99999999999971
545,battery,1,9.999999999999774,2.168869884598415e-13
545,battery,2,3.028612547483048e-13,9.999999999999678
546,battery,1,9.99999999999975,2.3983195574953747e-13
546,battery,2,3.3491241633172397e-13,9.999999999999645
547,battery,1,9.999999999999723,2.6454849485342406e-13
547,battery,2,3.6942734577212647e-13,9.999999999999607
548,battery,1,9.999999999999696,2.9109870252240074e-13
548,battery,2,4.065094213147994e-13,9.999999999999568
549,battery,1,9.999999999999666,3.1945456331991696e-13
549,battery,2,4.4612270612817733e-13,9.999999999999526
550,battery,1,9.999999999999634,3.499441699062945e-13
550,battery,2,4.88706429831874e-13,9.999999999999481
