iteration,dual,timestep,line,value
264,rho,1,2,27.453413669240458
264,rho,1,3,0.0
264,rho,2,1,0.0
264,rho,2,2,-0.0
264,rho,2,3,0.0
265,rho,1,1,-0.0
265,rho,1,2,27.46166572279784
265,rho,1,3,0.0
265,rho,2,1,0.0
265,rho,2,2,-0.0
265,rho,2,3,0.0
266,rho,1,1,-0.0
266,rho,1,2,27.469793129835057
266,rho,1,3,0.0
266,rho,2,1,0.0
266,rho,2,2,-0.0
266,rho,2,3,0.0
267,rho,1,1,-0.0
267,rho,1,2,27.477797773776302
267,rho,1,3,0.0
267,rho,2,1,0.0
267,rho,2,2,-0.0
267,rho,2,3,0.0
268,rho,1,1,-0.0
268,rho,1,2,27.4856815103301
268,rho,1,3,0.0
268,rho,2,1,0.0
268,rho,2,2,-0.0
268,rho,2,3,0.0
269,rho,1,1,-0.0
269,rho,1,2,27.49344616613005
269,rho,1,3,0.0
269,rho,2,1,0.0
269,rho,2,2,-0.0
269,rho,2,3,0.0
270,rho,1,1,-0.0
270,rho,1,2,27.50109354098107
270,rho,1,3,0.0
270,rho,2,1,0.0
270,rho,2,2,-0.0
270,rho,2,3,0.0
271,rho,1,1,-0.0
271,rho,1,2,27.508625407134186
271,rho,1,3,0.0
271,rho,2,1,0.0
271,rho,2,2,-0.0
271,rho,2,3,0.0
272,rho,1,1,-0.0
272,rho,1,2,27.516043510151537
272,rho,1,3,0.0
272,rho,2,1,0.0
272,rho,2,2,-0.0
272,rho,2,3,0.0
273,rho,1,1,-0.0
273,rho,1,2,27.523349569144685
273,rho,1,3,0.0
273,rho,2,1,0.0
273,rho,2,2,-0.0
273,rho,2,3,0.0
274,rho,1,1,-0.0
274,rho,1,2,27.53054527726471
274,rho,1,3,0.0
274,rho,2,1,0.0
274,rho,2,2,-0.0
274,rho,2,3,0.0
275,rho,1,1,-0.0
275,rho,1,2,27.537632302014362
275,rho,1,3,0.0
275,rho,2,1,0.0
275,rho,2,2,-0.0
275,rho,2,3,0.0
276,rho,1,1,-0.0
276,rho,1,2,27.544612285740225
276,rho,1,3,0.0
276,rho,2,1,0.0
276,rho,2,2,-0.0
276,rho,2,3,0.0
277,rho,1,1,-0.0
277,rho,1,2,27.551486845889325
277,rho,1,3,0.0
277,rho,2,1,0.0
277,rho,2,2,-0.0
277,rho,2,3,0.0
278,rho,1,1,-0.0
278,rho,1,2,27.558257575521008
278,rho,1,3,0.0
278,rho,2,1,0.0
278,rho,2,2,-0.0
278,rho,2,3,0.0
279,rho,1,1,-0.0
279,rho,1,2,27.564926043552386
279,rho,1,3,0.0
279,rho,2,1,0.0
279,rho,2,2,-0.0
279,rho,2,3,0.0
280,rho,1,1,-0.0
280,rho,1,2,27.571493795237775
280,rho,1,3,0.0
280,rho,2,1,0.0
280,rho,2,2,-0.0
280,rho,2,3,0.0
281,rho,1,1,-0.0
281,rho,1,2,27.57796235236465
281,rho,1,3,0.0
281,rho,2,1,0.0
281,rho,2,2,-0.0
281,rho,2,3,0.0
282,rho,1,1,-0.0
282,rho,1,2,27.58433321380124
282,rho,1,3,0.0
282,rho,2,1,0.0
282,rho,2,2,-0.0
282,rho,2,3,0.0
283,rho,1,1,-0.0
283,rho,1,2,27.59060785573728
283,rho,1,3,0.0
283,rho,2,1,0.0
283,rho,2,2,-0.0
283,rho,2,3,0.0
284,rho,1,1,-0.0
284,rho,1,2,27.596787732036884
284,rho,1,3,0.0
284,rho,2,1,0.0
284,rho,2,2,-0.0
284,rho,2,3,0.0
285,rho,1,1,-0.0
285,rho,1,2,27.60287427458422
285,rho,1,3,0.0
285,rho,2,1,0.0
285,rho,2,2,-0.0
285,rho,2,3,0.0
286,rho,1,1,-0.0
286,rho,1,2,27.608868893596018
286,rho,1,3,0.0
286,rho,2,1,0.0
286,rho,2,2,-0.0
286,rho,2,3,0.0
287,rho,1,1,-0.0
287,rho,1,2,27.61477297842692
287,rho,1,3,0.0
287,rho,2,1,0.0
287,rho,2,2,-0.0
287,rho,2,3,0.0
288,rho,1,1,-0.0
288,rho,1,2,27.620587896478224
288,rho,1,3,0.0
288,rho,2,1,0.0
288,rho,2,2,-0.0
288,rho,2,3,0.0
289,rho,1,1,-0.0
289,rho,1,2,27.62631499525883
289,rho,1,3,0.0
289,rho,2,1,0.0
289,rho,2,2,-0.0
289,rho,2,3,0.0
290,rho,1,1,-0.0
290,rho,1,2,27.631955601169345
290,rho,1,3,0.0
290,rho,2,1,0.0
290,rho,2,2,-0.0
290,rho,2,3,0.0
291,rho,1,1,-0.0
291,rho,1,2,27.637511021127214
291,rho,1,3,0.0
291,rho,2,1,0.0
291,rho,2,2,-0.0
291,rho,2,3,0.0
292,rho,1,1,-0.0
292,rho,1,2,27.64298254231536
292,rho,1,3,0.0
292,rho,2,1,0.0
292,rho,2,2,-0.0
292,rho,2,3,0.0
293,rho,1,1,-0.0
293,rho,1,2,27.648371432228092
293,rho,1,3,0.0
293,rho,2,1,0.0
293,rho,2,2,-0.0
293,rho,2,3,0.0
294,rho,1,1,-0.0
294,rho,1,2,27.653678939350126
294,rho,1,3,0.0
294,rho,2,1,0.0
294,rho,2,2,-0.0
294,rho,2,3,0.0
295,rho,1,1,-0.0
295,rho,1,2,27.658906293181545
295,rho,1,3,0.0
295,rho,2,1,0.0
295,rho,2,2,-0.0
295,rho,2,3,0.0
296,rho,1,1,-0.0
296,rho,1,2,27.664054704706224
296,rho,1,3,0.0
296,rho,2,1,0.0
296,rho,2,2,-0.0
296,rho,2,3,0.0
297,rho,1,1,-0.0
297,rho,1,2,27.66912536730793
297,rho,1,3,0.0
297,rho,2,1,0.0
297,rho,2,2,-0.0
297,rho,2,3,0.0
298,rho,1,1,-0.0
298,rho,1,2,27.674119455714
298,rho,1,3,0.0
298,rho,2,1,0.0
298,rho,2,2,-0.0
298,rho,2,3,0.0
299,rho,1,1,-0.0
299,rho,1,2,27.67903812590899
299,rho,1,3,0.0
299,rho,2,1,0.0
299,rho,2,2,-0.0
299,rho,2,3,0.0
300,rho,1,1,-0.0
300,rho,1,2,27.683882517457082
300,rho,1,3,0.0
300,rho,2,1,0.0
300,rho,2,2,-0.0
300,rho,2,3,0.0
301,rho,1,1,-0.0
301,rho,1,2,27.688653752203685
301,rho,1,3,0.0
301,rho,2,1,0.0
301,rho,2,2,-0.0
301,rho,2,3,0.0
302,rho,1,1,-0.0
302,rho,1,2,27.693352932989107
302,rho,1,3,0.0
302,rho,2,1,0.0
302,rho,2,2,-0.0
302,rho,2,3,0.0
303,rho,1,1,-0.0
303,rho,1,2,27.697981205975662
303,rho,1,3,0.0
303,rho,2,1,0.0
303,rho,2,2,-0.0
303,rho,2,3,0.0
304,rho,1,1,-0.0
304,rho,1,2,27.702539580531962
304,rho,1,3,0.0
304,rho,2,1,0.0
304,rho,2,2,-0.0
304,rho,2,3,0.0
305,rho,1,1,-0.0
305,rho,1,2,27.707029149478963
305,rho,1,3,0.0
305,rho,2,1,0.0
305,rho,2,2,-0.0
305,rho,2,3,0.0
306,rho,1,1,-0.0
306,rho,1,2,27.711450924427943
306,rho,1,3,0.0
306,rho,2,1,0.0
306,rho,2,2,-0.0
306,rho,2,3,0.0
307,rho,1,1,-0.0
307,rho,1,2,27.71580594603324
307,rho,1,3,0.0
307,rho,2,1,0.0
307,rho,2,2,-0.0
307,rho,2,3,0.0
308,rho,1,1,-0.0
308,rho,1,2,27.720095211223306
308,rho,1,3,0.0
308,rho,2,1,0.0
308,rho,2,2,-0.0
308,rho,2,3,0.0
309,rho,1,1,-0.0
309,rho,1,2,27.724319721108888
309,rho,1,3,0.0
309,rho,2,1,0.0
309,rho,2,2,-0.0
309,rho,2,3,0.0
310,rho,1,1,-0.0
310,rho,1,2,27.728480448524618
310,rho,1,3,0.0
310,rho,2,1,0.0
310,rho,2,2,-0.0
310,rho,2,3,0.0
311,rho,1,1,-0.0
311,rho,1,2,27.732578336331542
311,rho,1,3,0.0
311,rho,2,1,0.0
311,rho,2,2,-0.0
311,rho,2,3,0.0
312,rho,1,1,-0.0
312,rho,1,2,27.736614330187564
312,rho,1,3,0.0
312,rho,2,1,0.0
312,rho,2,2,-0.0
312,rho,2,3,0.0
313,rho,1,1,-0.0
313,rho,1,2,27.74058938964688
313,rho,1,3,0.0
313,rho,2,1,0.0
313,rho,2,2,-0.0
313,rho,2,3,0.0
314,rho,1,1,-0.0
314,rho,1,2,27.744504420183457
314,rho,1,3,0.0
314,rho,2,1,0.0
314,rho,2,2,-0.0
314,rho,2,3,0.0
315,rho,1,1,-0.0
315,rho,1,2,27.74836033998137
315,rho,1,3,0.0
315,rho,2,1,0.0
315,rho,2,2,-0.0
315,rho,2,3,0.0
316,rho,1,1,-0.0
316,rho,1,2,27.752158035304657
316,rho,1,3,0.0
316,rho,2,1,0.0
316,rho,2,2,-0.0
316,rho,2,3,0.0
317,rho,1,1,-0.0
317,rho,1,2,27.755898390972895
317,rho,1,3,0.0
317,rho,2,1,0.0
317,rho,2,2,-0.0
317,rho,2,3,0.0
318,rho,1,1,-0.0
318,rho,1,2,27.759582270178
318,rho,1,3,0.0
318,rho,2,1,0.0
318,rho,2,2,-0.0
318,rho,2,3,0.0
319,rho,1,1,-0.0
319,rho,1,2,27.763210528524215
319,rho,1,3,0.0
319,rho,2,1,0.0
319,rho,2,2,-0.0
319,rho,2,3,0.0
320,rho,1,1,-0.0
320,rho,1,2,27.76678400488576
320,rho,1,3,0.0
320,rho,2,1,0.0
320,rho,2,2,-0.0
320,rho,2,3,0.0
321,rho,1,1,-0.0
321,rho,1,2,27.77030352946013
321,rho,1,3,0.0
321,rho,2,1,0.0
321,rho,2,2,-0.0
321,rho,2,3,0.0
322,rho,1,1,-0.0
322,rho,1,2,27.773769917512592
322,rho,1,3,0.0
322,rho,2,1,0.0
322,rho,2,2,-0.0
322,rho,2,3,0.0
323,rho,1,1,-0.0
323,rho,1,2,27.777183972718
323,rho,1,3,0.0
323,rho,2,1,0.0
323,rho,2,2,-0.0
323,rho,2,3,0.0
324,rho,1,1,-0.0
324,rho,1,2,27.7805464858605
324,rho,1,3,0.0
324,rho,2,1,0.0
324,rho,2,2,-0.0
324,rho,2,3,0.0
325,rho,1,1,-0.0
325,rho,1,2,27.78385823643687
325,rho,1,3,0.0
325,rho,2,1,0.0
325,rho,2,2,-0.0
325,rho,2,3,0.0
326,rho,1,1,-0.0
326,rho,1,2,27.78711999171484
326,rho,1,3,0.0
326,rho,2,1,0.0
326,rho,2,2,-0.0
326,rho,2,3,0.0
327,rho,1,1,-0.0
327,rho,1,2,27.790332461308225
327,rho,1,3,0.0
327,rho,2,1,0.0
327,rho,2,2,-0.0
327,rho,2,3,0.0
328,rho,1,1,-0.0
328,rho,1,2,27.793496429965423
328,rho,1,3,0.0
328,rho,2,1,0.0
328,rho,2,2,-0.0
328,rho,2,3,0.0
329,rho,1,1,-0.0
329,rho,1,2,27.796612630091825
329,rho,1,3,0.0
329,rho,2,1,0.0
329,rho,2,2,-0.0
329,rho,2,3,0.0
330,rho,1,1,-0.0
330,rho,1,2,27.799681783365134
330,rho,1,3,0.0
330,rho,2,1,0.0
330,rho,2,2,-0.0
330,rho,2,3,0.0
331,rho,1,1,-0.0
331,rho,1,2,27.802704600409793
331,rho,1,3,0.0
331,rho,2,1,0.0
331,rho,2,2,-0.0
331,rho,2,3,0.0
332,rho,1,1,-0.0
332,rho,1,2,27.805681781141384
332,rho,1,3,0.0
332,rho,2,1,0.0
332,rho,2,2,-0.0
332,rho,2,3,0.0
333,rho,1,1,-0.0
333,rho,1,2,27.808614014881346
333,rho,1,3,0.0
333,rho,2,1,0.0
333,rho,2,2,-0.0
333,rho,2,3,0.0
334,rho,1,1,-0.0
334,rho,1,2,27.811501980530963
334,rho,1,3,0.0
334,rho,2,1,0.0
334,rho,2,2,-0.0
334,rho,2,3,0.0
335,rho,1,1,-0.0
335,rho,1,2,27.814346346660606
335,rho,1,3,0.0
335,rho,2,1,0.0
335,rho,2,2,-0.0
335,rho,2,3,0.0
336,rho,1,1,-0.0
336,rho,1,2,27.817147771921817
336,rho,1,3,0.0
336,rho,2,1,0.0
336,rho,2,2,-0.0
336,rho,2,3,0.0
337,rho,1,1,-0.0
337,rho,1,2,27.81990690483289
337,rho,1,3,0.0
337,rho,2,1,0.0
337,rho,2,2,-0.0
337,rho,2,3,0.0
338,rho,1,1,-0.0
338,rho,1,2,27.82262438420086
338,rho,1,3,0.0
338,rho,2,1,0.0
338,rho,2,2,-0.0
338,rho,2,3,0.0
339,rho,1,1,-0.0
339,rho,1,2,27.82530083913554
339,rho,1,3,0.0
339,rho,2,1,0.0
339,rho,2,2,-0.0
339,rho,2,3,0.0
340,rho,1,1,-0.0
340,rho,1,2,27.827936889210726
340,rho,1,3,0.0
340,rho,2,1,0.0
340,rho,2,2,-0.0
340,rho,2,3,0.0
341,rho,1,1,-0.0
341,rho,1,2,27.830533144741526
341,rho,1,3,0.0
341,rho,2,1,0.0
341,rho,2,2,-0.0
341,rho,2,3,0.0
342,rho,1,1,-0.0
342,rho,1,2,27.83309020668244
342,rho,1,3,0.0
342,rho,2,1,0.0
342,rho,2,2,-0.0
342,rho,2,3,0.0
343,rho,1,1,-0.0
343,rho,1,2,27.835608667022413
343,rho,1,3,0.0
343,rho,2,1,0.0
343,rho,2,2,-0.0
343,rho,2,3,0.0
344,rho,1,1,-0.0
344,rho,1,2,27.83808910873348
344,rho,1,3,0.0
344,rho,2,1,0.0
344,rho,2,2,-0.0
344,rho,2,3,0.0
345,rho,1,1,-0.0
345,rho,1,2,27.840532106006687
345,rho,1,3,0.0
345,rho,2,1,0.0
345,rho,2,2,-0.0
345,rho,2,3,0.0
346,rho,1,1,-0.0
346,rho,1,2,27.842938224375473
346,rho,1,3,0.0
346,rho,2,1,0.0
346,rho,2,2,-0.0
346,rho,2,3,0.0
347,rho,1,1,-0.0
347,rho,1,2,27.845308020745474
347,rho,1,3,0.0
347,rho,2,1,0.0
347,rho,2,2,-0.0
347,rho,2,3,0.0
348,rho,1,1,-0.0
348,rho,1,2,27.84764204371389
348,rho,1,3,0.0
348,rho,2,1,0.0
348,rho,2,2,-0.0
348,rho,2,3,0.0
349,rho,1,1,-0.0
349,rho,1,2,27.84994083348564
349,rho,1,3,0.0
349,rho,2,1,0.0
349,rho,2,2,-0.0
349,rho,2,3,0.0
350,rho,1,1,-0.0
350,rho,1,2,27.85220492235825
350,rho,1,3,0.0
350,rho,2,1,0.0
350,rho,2,2,-0.0
350,rho,2,3,0.0
351,rho,1,1,-0.0
351,rho,1,2,27.854434834138786
351,rho,1,3,0.0
351,rho,2,1,0.0
351,rho,2,2,-0.0
351,rho,2,3,0.0
352,rho,1,1,-0.0
352,rho,1,2,27.856631085080412
352,rho,1,3,0.0
352,rho,2,1,0.0
352,rho,2,2,-0.0
352,rho,2,3,0.0
353,rho,1,1,-0.0
353,rho,1,2,27.858794183461598
353,rho,1,3,0.0
353,rho,2,1,0.0
353,rho,2,2,-0.0
353,rho,2,3,0.0
354,rho,1,1,-0.0
354,rho,1,2,27.860924629929176
354,rho,1,3,0.0
354,rho,2,1,0.0
354,rho,2,2,-0.0
354,rho,2,3,0.0
355,rho,1,1,-0.0
355,rho,1,2,27.86302291745347
355,rho,1,3,0.0
355,rho,2,1,0.0
355,rho,2,2,-0.0
355,rho,2,3,0.0
356,rho,1,1,-0.0
356,rho,1,2,27.865089531717018
356,rho,1,3,0.0
356,rho,2,1,0.0
356,rho,2,2,-0.0
356,rho,2,3,0.0
357,rho,1,1,-0.0
357,rho,1,2,27.86712495104628
357,rho,1,3,0.0
357,rho,2,1,0.0
357,rho,2,2,-0.0
357,rho,2,3,0.0
358,rho,1,1,-0.0
358,rho,1,2,27.869129646487902
358,rho,1,3,0.0
358,rho,2,1,0.0
358,rho,2,2,-0.0
358,rho,2,3,0.0
359,rho,1,1,-0.0
359,rho,1,2,27.871104082062143
359,rho,1,3,0.0
359,rho,2,1,0.0
359,rho,2,2,-0.0
359,rho,2,3,0.0
360,rho,1,1,-0.0
360,rho,1,2,27.873048714622556
360,rho,1,3,0.0
360,rho,2,1,0.0
360,rho,2,2,-0.0
360,rho,2,3,0.0
361,rho,1,1,-0.0
361,rho,1,2,27.874963994295378
361,rho,1,3,0.0
361,rho,2,1,0.0
361,rho,2,2,-0.0
361,rho,2,3,0.0
362,rho,1,1,-0.0
362,rho,1,2,27.8768503645288
362,rho,1,3,0.0
362,rho,2,1,0.0
362,rho,2,2,-0.0
362,rho,2,3,0.0
363,rho,1,1,-0.0
363,rho,1,2,27.878708261879193
363,rho,1,3,0.0
363,rho,2,1,0.0
363,rho,2,2,-0.0
363,rho,2,3,0.0
364,rho,1,1,-0.0
364,rho,1,2,27.880538115966424
364,rho,1,3,0.0
364,rho,2,1,0.0
364,rho,2,2,-0.0
364,rho,2,3,0.0
365,rho,1,1,-0.0
365,rho,1,2,27.882340350438856
365,rho,1,3,0.0
365,rho,2,1,0.0
365,rho,2,2,-0.0
365,rho,2,3,0.0
366,rho,1,1,-0.0
366,rho,1,2,27.884115381517354
366,rho,1,3,0.0
366,rho,2,1,0.0
366,rho,2,2,-0.0
366,rho,2,3,0.0
367,rho,1,1,-0.0
367,rho,1,2,27.885863620824068
367,rho,1,3,0.0
367,rho,2,1,0.0
367,rho,2,2,-0.0
367,rho,2,3,0.0
368,rho,1,1,-0.0
368,rho,1,2,27.887585472389734
368,rho,1,3,0.0
368,rho,2,1,0.0
368,rho,2,2,-0.0
368,rho,2,3,0.0
369,rho,1,1,-0.0
369,rho,1,2,27.88928133503935
369,rho,1,3,0.0
369,rho,2,1,0.0
369,rho,2,2,-0.0
369,rho,2,3,0.0
370,rho,1,1,-0.0
370,rho,1,2,27.890951601110196
370,rho,1,3,0.0
370,rho,2,1,0.0
370,rho,2,2,-0.0
370,rho,2,3,0.0
371,rho,1,1,-0.0
371,rho,1,2,27.892596657067145
371,rho,1,3,0.0
371,rho,2,1,0.0
371,rho,2,2,-0.0
371,rho,2,3,0.0
372,rho,1,1,-0.0
372,rho,1,2,27.894216883994662
372,rho,1,3,0.0
372,rho,2,1,0.0
372,rho,2,2,-0.0
372,rho,2,3,0.0
373,rho,1,1,-0.0
373,rho,1,2,27.89581265677135
373,rho,1,3,0.0
373,rho,2,1,0.0
373,rho,2,2,-0.0
373,rho,2,3,0.0
374,rho,1,1,-0.0
374,rho,1,2,27.897384342279615
374,rho,1,3,0.0
374,rho,2,1,0.0
374,rho,2,2,-0.0
374,rho,2,3,0.0
375,rho,1,1,-0.0
375,rho,1,2,27.898932304072193
375,rho,1,3,0.0
375,rho,2,1,0.0
375,rho,2,2,-0.0
375,rho,2,3,0.0
376,rho,1,1,-0.0
376,rho,1,2,27.900456899672147
376,rho,1,3,0.0
376,rho,2,1,0.0
376,rho,2,2,-0.0
376,rho,2,3,0.0
377,rho,1,1,-0.0
377,rho,1,2,27.90195848095037
377,rho,1,3,0.0
377,rho,2,1,0.0
377,rho,2,2,-0.0
377,rho,2,3,0.0
378,rho,1,1,-0.0
378,rho,1,2,27.90343739458003
378,rho,1,3,0.0
378,rho,2,1,0.0
378,rho,2,2,-0.0
378,rho,2,3,0.0
379,rho,1,1,-0.0
379,rho,1,2,27.904893981849675
379,rho,1,3,0.0
379,rho,2,1,0.0
379,rho,2,2,-0.0
379,rho,2,3,0.0
380,rho,1,1,-0.0
380,rho,1,2,27.90632858057168
380,rho,1,3,0.0
380,rho,2,1,0.0
380,rho,2,2,-0.0
380,rho,2,3,0.0
381,rho,1,1,-0.0
381,rho,1,2,27.907741521682553
381,rho,1,3,0.0
381,rho,2,1,0.0
381,rho,2,2,-0.0
381,rho,2,3,0.0
382,rho,1,1,-0.0
382,rho,1,2,27.90913312976655
382,rho,1,3,0.0
382,rho,2,1,0.0
382,rho,2,2,-0.0
382,rho,2,3,0.0
383,rho,1,1,-0.0
383,rho,1,2,27.910503726659044
383,rho,1,3,0.0
383,rho,2,1,0.0
383,rho,2,2,-0.0
383,rho,2,3,0.0
384,rho,1,1,-0.0
384,rho,1,2,27.911853627760184
384,rho,1,3,0.0
384,rho,2,1,0.0
384,rho,2,2,-0.0
384,rho,2,3,0.0
385,rho,1,1,-0.0
385,rho,1,2,27.913183144937697
385,rho,1,3,0.0
385,rho,2,1,0.0
385,rho,2,2,-0.0
385,rho,2,3,0.0
386,rho,1,1,-0.0
386,rho,1,2,27.914492584888855
386,rho,1,3,0.0
386,rho,2,1,0.0
386,rho,2,2,-0.0
386,rho,2,3,0.0
387,rho,1,1,-0.0
387,rho,1,2,27.91578224954705
387,rho,1,3,0.0
387,rho,2,1,0.0
387,rho,2,2,-0.0
387,rho,2,3,0.0
388,rho,1,1,-0.0
388,rho,1,2,27.917052435985287
388,rho,1,3,0.0
388,rho,2,1,0.0
388,rho,2,2,-0.0
388,rho,2,3,0.0
389,rho,1,1,-0.0
389,rho,1,2,27.918303635942994
389,rho,1,3,0.0
389,rho,2,1,0.0
389,rho,2,2,-0.0
389,rho,2,3,0.0
390,rho,1,1,-0.0
390,rho,1,2,27.919535935769392
390,rho,1,3,0.0
390,rho,2,1,0.0
390,rho,2,2,-0.0
390,rho,2,3,0.0
391,rho,1,1,-0.0
391,rho,1,2,27.920749663615045
391,rho,1,3,0.0
391,rho,2,1,0.0
391,rho,2,2,-0.0
391,rho,2,3,0.0
392,rho,1,1,-0.0
392,rho,1,2,27.921945005023023
392,rho,1,3,0.0
392,rho,2,1,0.0
392,rho,2,2,-0.0
392,rho,2,3,0.0
393,rho,1,1,-0.0
393,rho,1,2,27.923122369083906
393,rho,1,3,0.0
393,rho,2,1,0.0
393,rho,2,2,-0.0
393,rho,2,3,0.0
394,rho,1,1,-0.0
394,rho,1,2,27.924281939151303
394,rho,1,3,0.0
394,rho,2,1,0.0
394,rho,2,2,-0.0
394,rho,2,3,0.0
395,rho,1,1,-0.0
395,rho,1,2,27.925424042800753
395,rho,1,3,0.0
395,rho,2,1,0.0
395,rho,2,2,-0.0
395,rho,2,3,0.0
396,rho,1,1,-0.0
396,rho,1,2,27.92654890335224
396,rho,1,3,0.0
396,rho,2,1,0.0
396,rho,2,2,-0.0
396,rho,2,3,0.0
397,rho,1,1,-0.0
397,rho,1,2,27.927656807459705
397,rho,1,3,0.0
397,rho,2,1,0.0
397,rho,2,2,-0.0
397,rho,2,3,0.0
398,rho,1,1,-0.0
398,rho,1,2,27.928747992381364
398,rho,1,3,0.0
398,rho,2,1,0.0
398,rho,2,2,-0.0
398,rho,2,3,0.0
399,rho,1,1,-0.0
399,rho,1,2,27.929822722662
399,rho,1,3,0.0
399,rho,2,1,0.0
399,rho,2,2,-0.0
399,rho,2,3,0.0
400,rho,1,1,-0.0
400,rho,1,2,27.930881238228963
400,rho,1,3,0.0
400,rho,2,1,0.0
400,rho,2,2,-0.0
400,rho,2,3,0.0
401,rho,1,1,-0.0
401,rho,1,2,27.931923790262953
401,rho,1,3,0.0
401,rho,2,1,0.0
401,rho,2,2,-0.0
401,rho,2,3,0.0
402,rho,1,1,-0.0
402,rho,1,2,27.93295061637704
402,rho,1,3,0.0
402,rho,2,1,0.0
402,rho,2,2,-0.0
402,rho,2,3,0.0
403,rho,1,1,-0.0
403,rho,1,2,27.933961957658614
403,rho,1,3,0.0
403,rho,2,1,0.0
403,rho,2,2,-0.0
403,rho,2,3,0.0
404,rho,1,1,-0.0
404,rho,1,2,27.934958047028974
404,rho,1,3,0.0
404,rho,2,1,0.0
404,rho,2,2,-0.0
404,rho,2,3,0.0
405,rho,1,1,-0.0
405,rho,1,2,27.935939117056343
405,rho,1,3,0.0
405,rho,2,1,0.0
405,rho,2,2,-0.0
405,rho,2,3,0.0
406,rho,1,1,-0.0
406,rho,1,2,27.936905394664542
406,rho,1,3,0.0
406,rho,2,1,0.0
406,rho,2,2,-0.0
406,rho,2,3,0.0
407,rho,1,1,-0.0
407,rho,1,2,27.93785710481031
407,rho,1,3,0.0
407,rho,2,1,0.0
407,rho,2,2,-0.0
407,rho,2,3,0.0
408,rho,1,1,-0.0
408,rho,1,2,27.93879446799204
408,rho,1,3,0.0
408,rho,2,1,0.0
408,rho,2,2,-0.0
408,rho,2,3,0.0
409,rho,1,1,-0.0
409,rho,1,2,27.939717702064343
409,rho,1,3,0.0
409,rho,2,1,0.0
409,rho,2,2,-0.0
409,rho,2,3,0.0
410,rho,1,1,-0.0
410,rho,1,2,27.940626861475984
410,rho,1,3,0.0
410,rho,2,1,0.0
410,rho,2,2,-0.0
410,rho,2,3,0.0
411,rho,1,1,-0.0
411,rho,1,2,27.94152230298289
411,rho,1,3,0.0
411,rho,2,1,0.0
411,rho,2,2,-0.0
411,rho,2,3,0.0
412,rho,1,1,-0.0
412,rho,1,2,27.942404232617132
412,rho,1,3,0.0
412,rho,2,1,0.0
412,rho,2,2,-0.0
412,rho,2,3,0.0
413,rho,1,1,-0.0
413,rho,1,2,27.943272855079993
413,rho,1,3,0.0
413,rho,2,1,0.0
413,rho,2,2,-0.0
413,rho,2,3,0.0
414,rho,1,1,-0.0
414,rho,1,2,27.94412837096756
414,rho,1,3,0.0
414,rho,2,1,0.0
414,rho,2,2,-0.0
414,rho,2,3,0.0
415,rho,1,1,-0.0
415,rho,1,2,27.944970978284918
415,rho,1,3,0.0
415,rho,2,1,0.0
415,rho,2,2,-0.0
415,rho,2,3,0.0
416,rho,1,1,-0.0
416,rho,1,2,27.945800871996056
416,rho,1,3,0.0
416,rho,2,1,0.0
416,rho,2,2,-0.0
416,rho,2,3,0.0
417,rho,1,1,-0.0
417,rho,1,2,27.946618244248288
417,rho,1,3,0.0
417,rho,2,1,0.0
417,rho,2,2,-0.0
417,rho,2,3,0.0
418,rho,1,1,-0.0
418,rho,1,2,27.947423283801083
418,rho,1,3,0.0
418,rho,2,1,0.0
418,rho,2,2,-0.0
418,rho,2,3,0.0
419,rho,1,1,-0.0
419,rho,1,2,27.948216177167193
419,rho,1,3,0.0
419,rho,2,1,0.0
419,rho,2,2,-0.0
419,rho,2,3,0.0
420,rho,1,1,-0.0
420,rho,1,2,27.94899710738278
420,rho,1,3,0.0
420,rho,2,1,0.0
420,rho,2,2,-0.0
420,rho,2,3,0.0
421,rho,1,1,-0.0
421,rho,1,2,27.949766255245862
421,rho,1,3,0.0
421,rho,2,1,0.0
421,rho,2,2,-0.0
421,rho,2,3,0.0
422,rho,1,1,-0.0
422,rho,1,2,27.95052379852851
422,rho,1,3,0.0
422,rho,2,1,0.0
422,rho,2,2,-0.0
422,rho,2,3,0.0
423,rho,1,1,-0.0
423,rho,1,2,27.95126991238985
423,rho,1,3,0.0
423,rho,2,1,0.0
423,rho,2,2,-0.0
423,rho,2,3,0.0
424,rho,1,1,-0.0
424,rho,1,2,27.952004769345677
424,rho,1,3,0.0
424,rho,2,1,0.0
424,rho,2,2,-0.0
424,rho,2,3,0.0
425,rho,1,1,-0.0
425,rho,1,2,27.95272853919408
425,rho,1,3,0.0
425,rho,2,1,0.0
425,rho,2,2,-0.0
425,rho,2,3,0.0
426,rho,1,1,-0.0
426,rho,1,2,27.953441389407388
426,rho,1,3,0.0
426,rho,2,1,0.0
426,rho,2,2,-0.0
426,rho,2,3,0.0
427,rho,1,1,-0.0
427,rho,1,2,27.95414348477913
427,rho,1,3,0.0
427,rho,2,1,0.0
427,rho,2,2,-0.0
427,rho,2,3,0.0
428,rho,1,1,-0.0
428,rho,1,2,27.954834987835728
428,rho,1,3,0.0
428,rho,2,1,0.0
428,rho,2,2,-0.0
428,rho,2,3,0.0
429,rho,1,1,-0.0
429,rho,1,2,27.955516057743736
429,rho,1,3,0.0
429,rho,2,1,0.0
429,rho,2,2,-0.0
429,rho,2,3,0.0
430,rho,1,1,-0.0
430,rho,1,2,27.95618685264339
430,rho,1,3,0.0
430,rho,2,1,0.0
